wallet_address,EmployeeID,Name,Department,Role,BaseSalary,Attendance (%),WorkHours (avg/week),PerformanceScore (0–100),ProjectCompletionRate (%),BehaviourScore (0–100),SkillScore (0–100),ExperienceYears,TrainingCompleted (Yes/No),CertificationsCount,ReputationScore (weighted composite),AppraisalEligibility (Yes/No),ProposedSalaryIncrement (%),PreviousAppraisals,EmployeeWalletAddress,ReviewerWalletAddress,DAOEligible (Yes/No),appraisal_year,eligible,sbt_token_id,zk_proof_hash,hr_signature
0x0000000000000000000000000000000000000579,EMP1578,RDSWK MMXLNE,Finance,Intern,123708,92,32,23,44,65,85,23,Yes,8,48.5,No,0,3,0xb1e930137646d52cc42870a3e6a66ccdc9cf78d8,0xf26541917d0b3dc57da52c13e0ef762f5d23b2c9,No,2026,False,579,zkproof_0579_hash,HR_SIGN_0579
0x0000000000000000000000000000000000000580,EMP1579,ZQFGA AEMMXT,Engineering,Coordinator,43311,70,53,65,87,84,72,3,No,0,64.4,No,0,1,0x05088d9217537336afe5bc6ab2f27d4e52eee118,0x991ca451fb4cf8b635bfe0d4c36ddbf6c9c62d1e,No,2026,True,580,zkproof_0580_hash,HR_SIGN_0580
0x0000000000000000000000000000000000000581,EMP1580,QZOXZ HDUFLI,Finance,Developer,134231,65,49,33,66,81,42,6,Yes,2,42.2,No,0,3,0xd61a5a6b4162311b53b6f7eeafe2f91190adcdef,0xf4e2fe9c459c4cf20ed365d7b13e9db051a3233b,No,2026,False,581,zkproof_0581_hash,HR_SIGN_0581
0x0000000000000000000000000000000000000582,EMP1581,TARIJ YVNBRV,Marketing,Analyst,124408,85,46,16,68,93,96,9,Yes,8,54.6,No,0,3,0x7843705bed9f3fd7671e2e27f3d9a496ab67adce,0x4978b63b440b63f9fe882584c9ecf3552886ef7d,No,2026,False,582,zkproof_0582_hash,HR_SIGN_0582
0x0000000000000000000000000000000000000583,EMP1582,CCWUH EZLPSG,HR,Engineer,120838,91,38,19,67,59,71,4,Yes,2,40.9,No,0,0,0x96e63ea99686964458b639787492f19d205cfc7a,0x36fe5c5ebe7779e8120bc090c7256ec37011dcef,No,2026,False,583,zkproof_0583_hash,HR_SIGN_0583
0x0000000000000000000000000000000000000584,EMP1583,HLKMT LCFFZG,Engineering,Coordinator,116753,93,55,52,73,73,94,8,Yes,9,64.5,No,0,0,0xf355c2cd0203894a979225beb9a62121bc126c77,0x4b65d5b356261065ad94aba9623450c0f7ad81ef,No,2026,True,584,zkproof_0584_hash,HR_SIGN_0584
0x0000000000000000000000000000000000000585,EMP1584,QZWBC BSBFLM,Finance,Manager,121339,65,37,76,53,57,71,24,Yes,5,63.6,No,0,3,0xf02e3c592a8823c51fbe842a19b3a2668e310fcf,0x389ae601d0b5ff4d556cd50827e15a4208cdb680,No,2026,True,585,zkproof_0585_hash,HR_SIGN_0585
0x0000000000000000000000000000000000000586,EMP1585,ICQZS VTYFXH,Engineering,Manager,137102,68,59,86,81,85,43,5,Yes,1,64.4,No,0,0,0x80935afc892aa9d34a5c44961041fc9eae1ede79,0x5a5c5aa203c08189ab8b77f9918be01351787da5,No,2026,True,586,zkproof_0586_hash,HR_SIGN_0586
0x0000000000000000000000000000000000000587,EMP1586,CAZBR SPYRTF,Marketing,Engineer,139155,82,30,73,63,56,98,17,No,8,70.6,Yes,4,4,0x152f0f6e20f5d633e93b013ed1f6178304260ca0,0x7fad5b92a2e3bd02b8220cfd2c994069a8860690,No,2026,True,587,zkproof_0587_hash,HR_SIGN_0587
0x0000000000000000000000000000000000000588,EMP1587,OYLEY QQNOTO,Operations,Lead,130582,78,58,42,67,91,74,3,No,5,57.7,No,0,2,0xd161a78619dce4d6db35ed7b383312dd2af0083a,0x7e306b5252cbf0ada788e67c65f117ebddd9e2df,No,2026,False,588,zkproof_0588_hash,HR_SIGN_0588
0x0000000000000000000000000000000000000589,EMP1588,HQUKI XOEOOJ,IT,Developer,81246,70,30,20,54,61,50,10,Yes,5,35.7,No,0,4,0xe74fa3e133e44f1a4731b4983fbdc3b79fe66c9d,0x1b72077ade61970972a3d1dbbd57868bd44a6149,No,2026,False,589,zkproof_0589_hash,HR_SIGN_0589
0x0000000000000000000000000000000000000590,EMP1589,CXXHQ VUNLJX,Finance,Lead,71322,90,56,27,44,98,41,1,No,5,43.2,No,0,4,0xaf1a2dc6a6b0e56dd7b807b9540fa22dddce3a4e,0x5e6f7ea1e6d9eb2b9ae20ab9380440889c1ed994,No,2026,False,590,zkproof_0590_hash,HR_SIGN_0590
0x0000000000000000000000000000000000000591,EMP1590,KGRWH SBONZE,R&D,Coordinator,139499,70,46,31,69,69,66,14,No,5,46.5,No,0,3,0x9381e07d144dd72855118e337c7741a809f729e7,0xee358549c401b8dc964a6f48a8831a6a78846558,No,2026,False,591,zkproof_0591_hash,HR_SIGN_0591
0x0000000000000000000000000000000000000592,EMP1591,NXDAU AVOWKR,Finance,Coordinator,108167,82,32,66,53,96,94,5,No,3,74.1,Yes,11,4,0xafd636ddf7be26a8e7bbd19c8ea7ea252126ea77,0x64f8313134c6ba0fd62fd2850c9e01f587e78fb5,No,2026,True,592,zkproof_0592_hash,HR_SIGN_0592
0x0000000000000000000000000000000000000593,EMP1592,DDDAE SIUBNJ,Marketing,Developer,72176,92,47,77,42,88,76,4,No,8,72.0,Yes,14,0,0x617c71e0950d8d95fda3e3b76eafe70abecc9803,0x15b484a767f21a3b26dac5e88f42aa5b1281facd,No,2026,True,593,zkproof_0593_hash,HR_SIGN_0593
0x0000000000000000000000000000000000000594,EMP1593,TYYJZ YQYPZV,Engineering,Intern,108283,87,48,9,82,53,57,22,No,7,32.0,No,0,3,0x70d12aaef871d83d969425d10a3ae0dac2d4a518,0xb066dfb034083b6cc074153b2631f09d01d81d03,No,2026,False,594,zkproof_0594_hash,HR_SIGN_0594
0x0000000000000000000000000000000000000595,EMP1594,AGPOE KYERUW,HR,Coordinator,80055,87,48,9,71,61,82,23,No,9,41.3,No,0,2,0x1d811982566006826105b68de54a16273536f3d6,0x11b55ee1b9fa3a1b1da3ee52452de29861f62bf0,No,2026,False,595,zkproof_0595_hash,HR_SIGN_0595
0x0000000000000000000000000000000000000596,EMP1595,BAQHS ZHQHAY,Marketing,Coordinator,59465,82,50,10,73,98,51,7,Yes,2,39.1,No,0,0,0x39cfd5c68db4fc0902a2517b9f29509634e72a06,0x0bd9c8753e1736cde1f21c287e80b12a0df967e5,No,2026,False,596,zkproof_0596_hash,HR_SIGN_0596
0x0000000000000000000000000000000000000597,EMP1596,XZNBZ CEKXMS,Marketing,Lead,141661,61,52,20,55,96,49,20,No,7,42.6,No,0,2,0x6cd2ef07f45526740984e4d48998367454b6aa97,0x2e4ca2c88077a187a20bb72248f361d26adbc95e,No,2026,False,597,zkproof_0597_hash,HR_SIGN_0597
0x0000000000000000000000000000000000000598,EMP1597,YWQNR ZWEMNG,Finance,Manager,119771,86,38,87,72,54,59,23,No,2,63.5,No,0,4,0x6905323f651aca93c22173e64f6c59ac01a76d9e,0x339c52f89626deb0475d6709605105427219fc33,No,2026,True,598,zkproof_0598_hash,HR_SIGN_0598
0x0000000000000000000000000000000000000599,EMP1598,RUPIM LZZCHY,Marketing,Analyst,65025,96,40,36,64,85,55,9,Yes,0,47.9,No,0,0,0xd3a1877f1699ae382528430aa23bbc3c7e7bb979,0x175dae8ef269a8ec394e2d98bf2667bfcd4e3da3,No,2026,False,599,zkproof_0599_hash,HR_SIGN_0599
0x0000000000000000000000000000000000000600,EMP1599,KXQZY TYUHKO,Engineering,Intern,89878,90,52,35,97,70,96,20,Yes,5,57.3,No,0,0,0x0e55c4e807be6a4bf63fd885fd754df5607f02e7,0x1041f8a86ecc7c42cca8517fd37a6e5dceddb4f5,No,2026,False,600,zkproof_0600_hash,HR_SIGN_0600
0x0000000000000000000000000000000000000601,EMP1600,SNWBP XKHZHX,Finance,Coordinator,107591,72,33,19,49,89,99,16,Yes,9,56.0,No,0,3,0xe749b36b7f453f756eb9a25a7bc344bbe80fc1a1,0xb60af962a30568c537c68487c5e5861f77973d44,No,2026,False,601,zkproof_0601_hash,HR_SIGN_0601
0x0000000000000000000000000000000000000602,EMP1601,ECXLD IYFPFY,R&D,Lead,89525,86,30,53,40,64,93,0,No,6,62.5,No,0,0,0xccc8e4bc0c51e7f8003841675f5f69270c17a0f8,0xfb55ec11d01f269cbda45632cdf48036cecc19f3,No,2026,True,602,zkproof_0602_hash,HR_SIGN_0602
0x0000000000000000000000000000000000000603,EMP1602,LHTGB KAKHIS,HR,Engineer,107267,92,53,99,63,65,68,3,No,6,73.6,Yes,14,1,0x62727ecf225f5e85b999ba8ba4cd43b2687509dc,0x4649374383b8734a8c89e639e943ae7819c3c8cf,No,2026,True,603,zkproof_0603_hash,HR_SIGN_0603
0x0000000000000000000000000000000000000604,EMP1603,HFMPG WQHPXQ,HR,Engineer,119729,72,38,23,75,96,82,23,No,4,53.4,No,0,2,0x3079b8379822303b61c7945084124ce8fc05dc05,0x09cc79d480eaad4fc964258ae45e50a18d8abc00,No,2026,False,604,zkproof_0604_hash,HR_SIGN_0604
0x0000000000000000000000000000000000000605,EMP1604,JCIWN NWNFLS,Marketing,Coordinator,84927,68,53,22,74,81,56,5,Yes,6,42.4,No,0,1,0xa2649d64c8ff768f9ff2c4c896fee943d18ed34f,0x545056bfa58307435a7c1297430c1fe2a9862b37,No,2026,False,605,zkproof_0605_hash,HR_SIGN_0605
0x0000000000000000000000000000000000000606,EMP1605,GXUAP MPKMHM,Finance,Intern,93203,79,31,90,75,59,46,13,No,1,61.7,No,0,2,0x84a376ad9de9467562888adf300e79ee19d991c4,0x67c78b934abd0629689b0ae9a8daffd34cfbe5c1,No,2026,True,606,zkproof_0606_hash,HR_SIGN_0606
0x0000000000000000000000000000000000000607,EMP1606,FWUTW KKWGFZ,Marketing,Engineer,42644,73,36,11,99,52,82,15,No,7,40.1,No,0,3,0x15308f529252942892b67de79d6bd3ee137d89e1,0x5c0bc8c97b961166170e27989c80177c49bd8326,No,2026,False,607,zkproof_0607_hash,HR_SIGN_0607
0x0000000000000000000000000000000000000608,EMP1607,ZQFPZ BYGNZO,Marketing,Manager,127944,77,46,44,62,99,40,7,Yes,8,50.2,No,0,2,0xc29d7c8286816b9d70550eabf607b20d32291c37,0x6af3c56f1f161756e0cc359789ed72583cf1ceb2,No,2026,False,608,zkproof_0608_hash,HR_SIGN_0608
0x0000000000000000000000000000000000000609,EMP1608,CYUTP QFSSDS,Finance,Coordinator,93362,85,44,97,83,97,52,9,Yes,8,74.6,Yes,5,2,0xbbfbe8493b40c3304c626a7447a662b1b84a48e6,0x523e7471292a911b10483a5ec25bac4f4797edc2,No,2026,True,609,zkproof_0609_hash,HR_SIGN_0609
0x0000000000000000000000000000000000000610,EMP1609,PWUAF HBYHOS,IT,Developer,76031,88,32,19,64,93,92,7,No,5,54.3,No,0,3,0xd7d6c9d209b869aa95ddd0ea82846390116d6091,0x0e7ab3a69de86c7c215d5488ce04a21298dd6be9,No,2026,False,610,zkproof_0610_hash,HR_SIGN_0610
0x0000000000000000000000000000000000000611,EMP1610,XVMCG SXEXNV,R&D,Developer,101451,93,34,54,49,65,65,1,Yes,6,54.7,No,0,4,0x08089ed944588ce616b06857f5bc0e9bb0747d40,0x2d1af1313f871e5a106eae3a3b714526b2948271,No,2026,True,611,zkproof_0611_hash,HR_SIGN_0611
0x0000000000000000000000000000000000000612,EMP1611,QTQVT JQGGWX,HR,Developer,76195,71,55,51,57,89,93,18,No,4,66.5,No,0,4,0xbb7cde1c39377fd600b3059ebb2ddb9fcca6485c,0x82e9674d8793f411d7da03d7a045a47bb2775cb7,No,2026,True,612,zkproof_0612_hash,HR_SIGN_0612
0x0000000000000000000000000000000000000613,EMP1612,CDFFN FKGNWG,IT,Developer,147271,69,49,7,75,57,77,15,No,0,37.3,No,0,2,0x0945daa9faec8200276d1122ef56bc27b5aa5aed,0x2c2ef3046ebfc83c629fe421a7b0402a997cd9c7,No,2026,False,613,zkproof_0613_hash,HR_SIGN_0613
0x0000000000000000000000000000000000000614,EMP1613,CLIQH HCWTRB,Finance,Lead,125871,69,43,39,53,55,73,8,Yes,6,49.1,No,0,1,0x0f03cb12111b8ee9abb0aeddedede223e78462f3,0x605ad2b8c73e7c75e578f2a7c0e6e23e73e75dd9,No,2026,False,614,zkproof_0614_hash,HR_SIGN_0614
0x0000000000000000000000000000000000000615,EMP1614,ZOFDN ZHSTPL,HR,Developer,90180,66,57,94,57,65,84,5,Yes,5,76.3,Yes,4,0,0xdd4b9e56774f5618ede96c0a89d7a6273dd45ebf,0xb4d37b32ae8e43d426cbcda01220e78dbb74b2ed,Yes,2026,True,615,zkproof_0615_hash,HR_SIGN_0615
0x0000000000000000000000000000000000000616,EMP1615,FHOGZ CVCCKV,IT,Manager,33816,98,53,32,80,88,80,24,No,9,55.3,No,0,1,0xc6cccd1d650aba8ad756f546e36eace4d6596186,0x964b9acc1c7b806f55c041287a6ebbd65fb4e6e1,No,2026,False,616,zkproof_0616_hash,HR_SIGN_0616
0x0000000000000000000000000000000000000617,EMP1616,TLDGQ PCEYRK,Finance,Coordinator,57710,77,39,0,88,65,71,12,No,0,34.3,No,0,0,0xe8a29e98d3fb5d0bbb32c3990ec521f871d32ef3,0xc49f003151fc1555135fa1ee8c6c328bbd74c2ee,No,2026,False,617,zkproof_0617_hash,HR_SIGN_0617
0x0000000000000000000000000000000000000618,EMP1617,YUDWG CPSMIN,Marketing,Developer,32486,71,41,61,93,80,49,16,No,2,55.3,No,0,4,0x5a1b9283acbde453e5eba4bd0e4699c14e26e414,0x28dc708d7ea5be5976c1b524ca8c207c062d41a5,No,2026,True,618,zkproof_0618_hash,HR_SIGN_0618
0x0000000000000000000000000000000000000619,EMP1618,NNHZT IBVRXA,Operations,Analyst,32804,93,54,65,47,74,82,5,Yes,5,65.9,No,0,0,0xd4f862d54069e41047eb6ab83bfe7b7fcfb81ba6,0x7828955bca6d8bc9dd359cdda5f2c5da36402a66,No,2026,True,619,zkproof_0619_hash,HR_SIGN_0619
0x0000000000000000000000000000000000000620,EMP1619,BDEED JRQAEL,HR,Developer,98164,85,31,22,88,99,52,12,Yes,8,45.0,No,0,3,0x5ecf351ae41cdd14415a11552f06a2286b27fb8f,0x9eb0ca1e4932b8b51e86597b9ddc471b136befa2,No,2026,False,620,zkproof_0620_hash,HR_SIGN_0620
0x0000000000000000000000000000000000000621,EMP1620,VVCRU UCAKSY,R&D,Manager,110552,96,44,18,94,59,68,20,Yes,8,40.2,No,0,2,0xc23cca5be33a45f64599fdcad27be8d207a114ab,0xf047e15e9d68da1c8c1700f77ecedf931f6fbf4a,No,2026,False,621,zkproof_0621_hash,HR_SIGN_0621
0x0000000000000000000000000000000000000622,EMP1621,PRQAS JUYZAK,R&D,Manager,72716,90,56,86,56,61,79,14,Yes,8,71.1,Yes,2,0,0xfa94359298cf76c13de4a96d2cce17d7543451a1,0x0e2ebaa634fee7a94cbaf4897af41b78e1f1f4cf,No,2026,True,622,zkproof_0622_hash,HR_SIGN_0622
0x0000000000000000000000000000000000000623,EMP1622,ZOADN VYJBMT,R&D,Analyst,108381,76,57,87,61,84,84,6,Yes,7,77.5,Yes,7,4,0x159e7652cfabbcb35efb79372311254e805c4c2c,0xa46ae58bfbdc675a1f84b18349a2ad9866d06be6,Yes,2026,True,623,zkproof_0623_hash,HR_SIGN_0623
0x0000000000000000000000000000000000000624,EMP1623,CTZWY SPDYIK,HR,Analyst,33490,89,32,36,74,72,42,0,No,6,42.0,No,0,0,0x64c95b619319622bb8ab8c364d57ef7a4de48a9a,0x392f1fc80212501f5826b510f7059590cd3bb1e0,No,2026,False,624,zkproof_0624_hash,HR_SIGN_0624
0x0000000000000000000000000000000000000625,EMP1624,MKMLH XBLYRB,Engineering,Analyst,141863,83,56,80,93,59,59,17,Yes,1,61.6,No,0,1,0x6d29c770d173c443676e14f63569263b94ac94fc,0x636c654bb4e5f682970b481e39ad79cd2c16c066,No,2026,True,625,zkproof_0625_hash,HR_SIGN_0625
0x0000000000000000000000000000000000000626,EMP1625,MGYXU ESBTZR,Finance,Intern,51283,67,43,15,64,93,89,19,Yes,2,51.5,No,0,4,0x3e2baa60489e26b60389cb74a21226c51986fe53,0xa3a1b97208fedd25e39b605d1b4f939185b04dd3,No,2026,False,626,zkproof_0626_hash,HR_SIGN_0626
0x0000000000000000000000000000000000000627,EMP1626,VRUDT MRTSYI,Engineering,Coordinator,46248,80,34,24,64,89,47,0,Yes,1,41.6,No,0,2,0xce269707cbd123a5547af0e9d1ec02a3d00f30a2,0x506938393df79001dfb7d42cf48f99e3deb3d581,No,2026,False,627,zkproof_0627_hash,HR_SIGN_0627
0x0000000000000000000000000000000000000628,EMP1627,CEPBO ITVCJU,Finance,Engineer,57621,76,49,12,61,50,93,20,Yes,7,43.4,No,0,1,0xa75cc86328673ee087067bdd8f05bd417326fd42,0xb81d7e7a33eda22a38280edaee5ba6366be979ce,No,2026,False,628,zkproof_0628_hash,HR_SIGN_0628
0x0000000000000000000000000000000000000629,EMP1628,RFVZS FAOLLY,HR,Intern,66173,77,59,76,44,70,98,6,Yes,5,74.3,Yes,15,4,0xf29945e9016945fcc680d052d9fe2dad92575485,0xb2c53441384af1fc1a0a6d56e82de2fe10d3a600,No,2026,True,629,zkproof_0629_hash,HR_SIGN_0629
0x0000000000000000000000000000000000000630,EMP1629,AXNGO MHOGAG,R&D,Coordinator,140009,74,35,28,57,64,67,21,No,2,44.3,No,0,0,0xb6701c2262aab09672e255950f7ac9dbe296a812,0xec4a55a9b6acb4f53e937900dda26e80c81c8e0e,No,2026,False,630,zkproof_0630_hash,HR_SIGN_0630
0x0000000000000000000000000000000000000631,EMP1630,LCKHE JBXZSS,R&D,Engineer,122954,69,49,54,97,63,81,16,No,0,58.5,No,0,0,0xb23fbc590bc1e3c7c752f01274ceb84f30dab5c4,0x6eceb012b6210191bc6cf1287ecd53bf645879e6,No,2026,True,631,zkproof_0631_hash,HR_SIGN_0631
0x0000000000000000000000000000000000000632,EMP1631,YHRUM CRJJGZ,Operations,Analyst,138261,85,30,63,50,52,70,9,No,2,56.8,No,0,0,0x10db0ed2ca542b7e5bc599e9f62e582be9df6862,0x885dce1d6ead989cbbb93749d0e82defce150554,No,2026,True,632,zkproof_0632_hash,HR_SIGN_0632
0x0000000000000000000000000000000000000633,EMP1632,LAUTC KGWZSF,Engineering,Lead,82722,73,38,73,62,92,59,16,No,9,66.2,No,0,0,0x7ba057c2862676f96d170e2a4e17aa43c0e6da85,0xf92b5c6e21e17861557098165102cbd4f7a9f702,No,2026,True,633,zkproof_0633_hash,HR_SIGN_0633
0x0000000000000000000000000000000000000634,EMP1633,HGYDX RWOCOO,Operations,Coordinator,145821,66,54,33,45,54,83,19,Yes,7,49.6,No,0,1,0x566c15365e6fee11d232d80febcb09633c0d07b3,0xb0b920375bbae37d832ccd042e8aa0c645cbda3a,No,2026,False,634,zkproof_0634_hash,HR_SIGN_0634
0x0000000000000000000000000000000000000635,EMP1634,ENGVR CJJIQU,IT,Manager,138112,69,33,88,48,63,79,11,No,8,72.3,Yes,6,3,0x60684343270649360417b25d6bacbb3730719b01,0x3a74273c39667e72d0a4066432c6833994a27953,No,2026,True,635,zkproof_0635_hash,HR_SIGN_0635
0x0000000000000000000000000000000000000636,EMP1635,HRTJF OZNROT,HR,Manager,61904,94,40,68,65,84,86,23,Yes,2,70.0,No,0,2,0xdf082a605dddb20581bb5f873a6f57d488a286c9,0xf7f4526dd41a32ed20dc65a6abe857ac8f3c383e,No,2026,True,636,zkproof_0636_hash,HR_SIGN_0636
0x0000000000000000000000000000000000000637,EMP1636,UDAWV LMXDST,Finance,Developer,57484,79,49,31,88,72,81,14,No,4,51.5,No,0,3,0xd41733be26ebac714d3194e0a6a887b7f6c623c9,0x90ce3951055085a6ad8236c298dee3dee636e5c8,No,2026,False,637,zkproof_0637_hash,HR_SIGN_0637
0x0000000000000000000000000000000000000638,EMP1637,FHVSN VMRSJN,Engineering,Coordinator,148788,99,39,64,41,57,84,6,No,2,62.4,No,0,2,0x106a862e81688c1b75edf89a6c6cf8ba401d4635,0x210630f70a08df021c02e106d2dcf37cbf8ebc4b,No,2026,True,638,zkproof_0638_hash,HR_SIGN_0638
0x0000000000000000000000000000000000000639,EMP1638,LSRBT YGTJZV,R&D,Manager,56439,73,39,22,80,55,61,20,No,6,38.7,No,0,4,0x684a6e908690392a605207efd27b4d17ec38404c,0x0d9d826d12e753adfc4937b65b1ace870a39126f,No,2026,False,639,zkproof_0639_hash,HR_SIGN_0639
0x0000000000000000000000000000000000000640,EMP1639,FNRNA LONMWK,Engineering,Manager,33207,68,36,18,42,72,82,4,Yes,5,46.7,No,0,3,0x31db36768ff8bbfd5ad00a217d1aca5e4c4a8a8f,0xbb2ab7359a04f5dc84b6ba47a9613346164e27d5,No,2026,False,640,zkproof_0640_hash,HR_SIGN_0640
0x0000000000000000000000000000000000000641,EMP1640,VITRJ FGCBCN,R&D,Analyst,80714,70,55,26,84,63,90,8,Yes,0,50.0,No,0,3,0xa5560deba525324a975d8631e0a7e377bec74d9d,0x0801ef922eaf4e5c401dc880fd0132d62f3d4358,No,2026,False,641,zkproof_0641_hash,HR_SIGN_0641
0x0000000000000000000000000000000000000642,EMP1641,UKNCJ JZCLWY,Engineering,Manager,89734,96,50,30,52,91,61,2,No,0,48.5,No,0,0,0xda7510ab8e42bdbacb0d96cc91ec39241484f5d9,0x4d641775cd5e9ab8f4d803d8d435380fa6664020,No,2026,False,642,zkproof_0642_hash,HR_SIGN_0642
0x0000000000000000000000000000000000000643,EMP1642,YXVRT NFCLQX,Finance,Intern,66032,84,41,94,75,92,75,4,No,2,78.7,Yes,2,3,0xbcab93c6f1bc7992a5ae3ef5b3ef602a8dba2aa7,0x09b50a6f25be274a770c050c2514a046682858df,Yes,2026,True,643,zkproof_0643_hash,HR_SIGN_0643
0x0000000000000000000000000000000000000644,EMP1643,EWBKW RZHFGS,Operations,Lead,113062,73,32,98,60,83,44,12,No,4,69.4,No,0,1,0xda5ecdcf060429e9c47c70a46e92bf378da8d7e5,0x25ad2fd2de36c0313d0ae1c1ee452156b143d6aa,No,2026,True,644,zkproof_0644_hash,HR_SIGN_0644
0x0000000000000000000000000000000000000645,EMP1644,ALGFN NUFYEQ,Engineering,Coordinator,52114,74,48,0,62,78,52,10,Yes,7,31.9,No,0,3,0xa774c4e8cff1735a054e35471a95dd79c9f83cea,0x26a33be3fc9d7f9b3b9031806f98c15c99bb5cca,No,2026,False,645,zkproof_0645_hash,HR_SIGN_0645
0x0000000000000000000000000000000000000646,EMP1645,YNROH RCOCGN,HR,Analyst,107579,64,38,69,71,80,92,3,Yes,9,72.1,Yes,11,4,0x98ffd439dbb12c887316174558e6512c0144154e,0x7045a8ac9e8f054dd336e4508b6a4de8b94abff5,No,2026,True,646,zkproof_0646_hash,HR_SIGN_0646
0x0000000000000000000000000000000000000647,EMP1646,MEOHU CEOMVR,Finance,Analyst,95737,93,32,57,50,66,41,13,No,8,49.1,No,0,1,0xb7f741a780371f9c0e29d4db97413bbc313409be,0x7fc8ca5d43a0542bbd83271a6d6ae7c4d9687145,No,2026,True,647,zkproof_0647_hash,HR_SIGN_0647
0x0000000000000000000000000000000000000648,EMP1647,PETWE GLCHNW,Operations,Engineer,38062,67,39,36,75,79,43,3,No,5,43.6,No,0,0,0x9a5facd7908ad05484ddbf9fc2e514356ae915ca,0xb077028b78fe0a311df32d871ceb3d3075d4f542,No,2026,False,648,zkproof_0648_hash,HR_SIGN_0648
0x0000000000000000000000000000000000000649,EMP1648,VLUZW LFFPLA,Marketing,Manager,80539,97,43,79,90,56,93,3,No,0,70.7,Yes,15,3,0x62fd33cee9f279641ee0cddb69b6cded9e980f8b,0x8f309dcb6e8fbbe140df55a4bc8ebf7d8e05605a,No,2026,True,649,zkproof_0649_hash,HR_SIGN_0649
0x0000000000000000000000000000000000000650,EMP1649,SJEZZ TMRPNQ,Finance,Analyst,138152,84,41,58,85,82,58,20,No,0,57.0,No,0,4,0x55fa4a12aa496ac5f7cbf18b08129dc4bf87d755,0x8d8e9e2e8366c6c8a68af51fade1e7e48225a785,No,2026,True,650,zkproof_0650_hash,HR_SIGN_0650
0x0000000000000000000000000000000000000651,EMP1650,LXIHC BQRJEQ,Engineering,Manager,49565,95,55,61,43,78,58,18,Yes,8,58.2,No,0,3,0x7709e7082c3951e5995e5fb2f9db797b5fc4e3b3,0x312fef222b74591fbaf5f8f0fafe5215b436b69b,No,2026,True,651,zkproof_0651_hash,HR_SIGN_0651
0x0000000000000000000000000000000000000652,EMP1651,SKEIV AJFQEM,Finance,Analyst,116386,72,53,70,54,77,64,4,Yes,0,62.6,No,0,0,0x783b3c97bd5ed5d130c1ebea409cd6be22d42900,0xfaf4fe488b1b2184c8527c169bd96f7935a4a71a,No,2026,True,652,zkproof_0652_hash,HR_SIGN_0652
0x0000000000000000000000000000000000000653,EMP1652,CDLNO BSKZDA,Operations,Coordinator,82518,73,38,8,77,60,68,13,No,6,36.2,No,0,3,0x3bfa8f6105440327c4dddc5e4abfdd901dacddb5,0x5e00b03b90e9fbb7cab1a5f5c300f1fae3b67348,No,2026,False,653,zkproof_0653_hash,HR_SIGN_0653
0x0000000000000000000000000000000000000654,EMP1653,YLZKH ALYJNC,IT,Engineer,123183,92,36,3,67,56,47,21,Yes,3,26.8,No,0,0,0xff3686a3d30da47617ccd1bdd465b07c52f842fb,0x09247ad6e4b8bcb4e866652825b825620d3d95dd,No,2026,False,654,zkproof_0654_hash,HR_SIGN_0654
0x0000000000000000000000000000000000000655,EMP1654,CVQIQ JTUJRP,IT,Analyst,41675,75,40,8,77,67,63,15,Yes,0,35.5,No,0,0,0x4b4e24784963e56d64f99ef439233c35cd273e64,0x27e7c8244303569677da40c9ea4b45c84a2bcf0c,No,2026,False,655,zkproof_0655_hash,HR_SIGN_0655
0x0000000000000000000000000000000000000656,EMP1655,SUUEY MYZPEL,IT,Engineer,86527,75,34,38,84,90,67,22,Yes,6,53.9,No,0,1,0x07a08945c3769bcbd32d1855b74ea2f4b65bd958,0x8071a6daf80ef982e69bc6291e5e5157ca8b080d,No,2026,False,656,zkproof_0656_hash,HR_SIGN_0656
0x0000000000000000000000000000000000000657,EMP1656,DMLYV UFSBDQ,Operations,Manager,33781,69,52,65,75,75,98,14,No,2,70.6,Yes,3,1,0xf687a624b23279e379e6ea1da2a7d3e74be0cd6b,0x9e1f8730ae686d841acda57ccd5f42139be997a1,No,2026,True,657,zkproof_0657_hash,HR_SIGN_0657
0x0000000000000000000000000000000000000658,EMP1657,UDXGT ZDHUGH,Operations,Manager,88171,65,37,21,41,67,62,1,Yes,7,41.1,No,0,3,0x2f96eb2f3aaadccc44fa240eef97bcd4220ffb37,0xccf01203bccc0028b7fb4e57df104284fa0281b3,No,2026,False,658,zkproof_0658_hash,HR_SIGN_0658
0x0000000000000000000000000000000000000659,EMP1658,DUVAW HGCQQJ,R&D,Analyst,68397,92,40,69,43,60,61,10,Yes,4,58.3,No,0,2,0x6172ba856dd36931131ec5e7ae948248e4575e74,0x70cfa7956c090952b3bc1231c363b95e01dad6c1,No,2026,True,659,zkproof_0659_hash,HR_SIGN_0659
0x0000000000000000000000000000000000000660,EMP1659,FWKWP HBSCCH,Marketing,Intern,72139,83,47,79,46,64,64,17,Yes,2,63.8,No,0,1,0xa9e3fe7c3403cfc0a10b8d54e8eef3f48300d2c4,0x20bef69013586179ba3fd8b148aebdc838ac81d4,No,2026,True,660,zkproof_0660_hash,HR_SIGN_0660
